,Unnamed: 0,text,names,Date,FG,3P,FGA,PTS,Result,EFG
7903,7903,Vote now for @wowaquarium as USA Today’s Best New Attraction of 2017. Go to https://t.co/zMQZRMGdQg and you can vote once a day until January 1st. https://t.co/eo7ARsNczv,Paul George,2017-12-28,3.0,1.0,4.0,5.0,L,0.875
7904,7904,Wow?! No travel OR out of bounds huh? 🤔,Paul George,2017-12-30,3.0,1.0,9.0,6.0,L,0.3888888888888889
7905,7905,Happy New Years !,Paul George,2018-01-01,3.0,1.0,3.0,4.0,W,1.1666666666666667
7906,7906,Yessir!!! Hell of a season for you! RT @baker_mayfield6: @Yg_Trece All good my dude! Good win!!!!,Paul George,2018-01-05,3.0,1.0,8.0,4.0,W,0.4375
7907,7907,"Stay tuned... 👀@playstation @nikebasketball
#PG2 #nikebasketball https://t.co/PTrrq7CEmr",Paul George,2018-01-20,12.0,5.0,19.0,36.0,W ,0.7631578947368421
7908,7908,SQUADDDDDDD 🔥🔥🔥RT @KingJames: I do get to pick who starts on my #TeamLeBron team since I had an injury on my team correct?!?! By the @Yg_Trece happy to have u bro!!,Paul George,2018-01-28,9.0,4.0,17.0,31.0,W ,0.6470588235294118
7909,7909,🙏🏾 up to Porzingis !,Paul George,2018-02-07,3.0,0.0,1.0,0.0,L,3.0
7910,7910,Good times bro gotta redeem ourselves this summer RT @WheelerFishing: #tbt to my homie @Yg_Trece crushing it on Geist Reservoir https://t.co/ZU9Vd83Dcb,Paul George,2018-02-15,3.0,1.0,9.0,1.0,W,0.3888888888888889
7911,7911,No 📞 lol,Paul George,2018-03-01,3.0,1.0,1.0,6.0,L,3.5
7912,7912,👀🤷🏾‍♂️ RT @OKCThunderHeads: Paul George talked about missing calls..... https://t.co/XpfMyIfr8g,Paul George,2018-03-01,3.0,0.0,3.0,4.0,L,1.0
7913,7913,Nothing better than @Gatorade. Been fueling me since day 1!  #GatoradePartner https://t.co/1BsvGlvEP9,Paul George,2018-05-17,3.0,0.0,1.0,7.0,W,3.0
7914,7914,Myth you ready to takeover?! ✊🏾 RT @TSM_Myth: ME AND PG ABOUT TO TEAR IT UP,Paul George,2018-05-23,3.0,0.0,5.0,2.0,L,0.6
7915,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
7916,7916,"Be on the look out...
#PG13LVLUP #DHATX18 https://t.co/2mmsk2j050",Paul George,2018-06-01,3.0,0.0,3.0,3.0,L,1.0
7917,7917,looking good...#PG13LVLUP #DHATX18 https://t.co/I0jAzs9cpS,Paul George,2018-06-03,3.0,0.0,9.0,7.0,W,0.3333333333333333
7918,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
7919,7919,I cried three times. Definitely Equalizer material. Find out if I make the cut during the #NBAFinals and don’t miss #TheEqualizer2 in theaters July 20th! Check out https://t.co/zepKVcUkrZ for more! #ad https://t.co/G0XMsqK6Lk,Paul George,2018-06-08,3.0,0.0,4.0,4.0,L,0.75
7920,7920,Portland your summers are amazing! #ThatsIt,Paul George,2018-07-28,3.0,0.0,2.0,2.0,L,1.5
7921,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
7922,7922,You can kick the shit out of someone with those on 👟 lol RT @BlessedMMA: My dudes over at @stockx coming in clutch with these ones!  @PlayStation @Yg_Trece https://t.co/jck96RkDbm,Paul George,2018-08-16,3.0,0.0,8.0,1.0,L,0.375
7923,7923,I’m happy NFL players getting paid! They deserve it!,Paul George,2018-09-01,3.0,0.0,5.0,2.0,W,0.6
7924,7924,Ygpaul13 is not my GT,Paul George,2018-09-07,3.0,0.0,5.0,2.0,L,0.6
7925,7925,2k rec kinda night,Paul George,2018-09-11,3.0,1.0,7.0,6.0,W,0.5
7926,7926,Yessir!! Yall did that last night #GoDogs RT @MykalWalker3: @Yg_Trece big shout out to PG for coming to the game LA take over ✊🏾,Paul George,2018-09-16,3.0,0.0,5.0,0.0,L,0.6
7927,7927,Where the water at https://t.co/Svj79Eajap,Paul George,2018-09-20,3.0,1.0,3.0,6.0,W,1.1666666666666667
7928,7928,Ayeee I see you coach RT @MandiBCarver: Testing out the Fresno State Paul George Nike’s!! @Yg_Trece 🐶❤️ https://t.co/2SqAsLoJ3G,Paul George,2018-10-17,3.0,0.0,6.0,2.0,W,0.5
7929,7929,Damn I been gone RT @ShawnCarnes: Two things that I take away from tonight's @pacers game- we dont miss @Yg_Trece and we dont need @StephensonLance. @VicOladipo @TyrekeEvans # GoPacers #Pacers,Paul George,2018-10-18,3.0,0.0,5.0,2.0,L,0.6
7930,7930,Let’s take time to thank the First Responders in Oklahoma City and beyond. They are true heroes  #ThankAFirstResponder. https://t.co/etssAZErsE https://t.co/vogz6NQA3R,Paul George,2018-10-26,3.0,1.0,3.0,4.0,L,1.1666666666666667
7931,7931,God bless you youngin tough road ahead but we’re here to help lift you @CarisLeVert ! You know how to reach me 🙏🏾,Paul George,2018-11-13,3.0,0.0,8.0,1.0,L,0.375
7932,7932,"No matter what game I'm playing, I always need to look fresh. #BecauseSneakers @footlocker https://t.co/Y6ncDZ1gIY",Paul George,2018-11-16,3.0,1.0,7.0,4.0,W,0.5
7933,7933,This is gonna be fun 😏Download @NBA2KMobile today on the App Store and pre-register on Google Play ➡️ https://t.co/z2nJZhPQyR https://t.co/uCVhj6yqUt,Paul George,2018-11-30,6.0,3.0,14.0,20.0,W ,0.5357142857142857
7934,7934,That’s the Brooklyn way RT @brkicks: Spread love 🙏 @Yg_Trece https://t.co/EgLpKC0amF,Paul George,2018-12-06,3.0,0.0,2.0,2.0,W,1.5
7935,7935,Going live with @Ronnie2k follow my stream https://t.co/I5qPdNryPq,Paul George,2018-12-26,3.0,0.0,8.0,4.0,L,0.375
7936,7936,"It's on in #NBA2K19! Watch Team PG Vs. KG in The Neighborhood today at 5PM CT. To watch, head to the Park or livestream on Twitch ➡️ https://t.co/v9R0a8RSiH https://t.co/ULsSFEzr7G",Paul George,2018-12-26,3.0,0.0,4.0,4.0,L,0.75
7937,7937,Yessir bro!!!! RT @derekcarrqb: @Yg_Trece 🔥🔥🔥🔥 thanks bro!! @Nike https://t.co/5fyIkpDvgq,Paul George,2019-01-22,10.0,3.0,21.0,36.0,W ,0.5476190476190477
7938,7938,Back to my positive vibes.. everybody pray for @VicOladipo !,Paul George,2019-01-24,8.0,6.0,18.0,23.0,W ,0.6111111111111112
7939,7939,You kno I ain’t the one homie,Paul George,2019-01-24,8.0,6.0,18.0,23.0,W ,0.6111111111111112
7940,7940,Prayers up VO 🙏🏾🙏🏾🙏🏾🙏🏾,Paul George,2019-01-24,8.0,6.0,18.0,23.0,W ,0.6111111111111112
7941,7941,What can I say? Thank you guys for all the love and support! I was told I wouldn’t be an All-Star again coming to the west.. I was told now that Bron is in the west it’s over for me...… https://t.co/d8Bji2yrmR,Paul George,2019-01-25,3.0,0.0,1.0,4.0,W,3.0
7942,7942,"Toughhhhh! RT @KentuckyMBB: 💧           💧
💧           💧
💧   🔥   💧      🔥
💧   🔥   💧   🔥
💧   🔥   💧 🔥
   💧💧💧 🔥
        🔥   🔥
        🔥      🔥
        🔥         🔥
        🔥             🔥

PG x UK 

@Yg_Trece https://t.co/2DQXCRbXI3",Paul George,2019-01-25,3.0,1.0,5.0,6.0,W,0.7
7943,7943,If he only knew how much he made me better #Legend #HOF #WadeCounty https://t.co/SsPrPowOoP,Paul George,2019-02-02,3.0,0.0,6.0,7.0,W,0.5
7944,7944,"Team endemic!!!! Way to go fellas! #SQUAD RT @OGNEsports: Who could've guessed it would end like this?! Unbelievable play between @endemicesports &amp; @GGSimplicity!

📺: https://t.co/YAXRkGj7Ei    
📺: https://t.co/p2LAV2tT4n
#PUBG @PUBGEsports #OGN https://t.co/MPxyeCbbOl",Paul George,2019-02-05,9.0,6.0,26.0,39.0,W ,0.4615384615384615
7945,7945,Lmao 😂😂 RT @ESPNNBA: Celebration dabs for @russwest44 and @Yg_Trece from @RealStevenAdams 😂 https://t.co/R4PHo7XpTP,Paul George,2019-02-08,3.0,1.0,8.0,5.0,W,0.4375
7946,7946,✊🏾🙌🏾 RT @_HighDReal: Couldn’t find the NASA anywhere but these will do #BlackHistoryMonth addition @Yg_Trece 🔥✊🏿 https://t.co/VnfJcqMSck,Paul George,2019-02-08,3.0,0.0,5.0,6.0,W,0.6
7947,7947,See you soon Charlotte ⭐️ https://t.co/w7gBon2Ack,Paul George,2019-02-15,3.0,1.0,8.0,3.0,W,0.4375
7948,7948,"RUN IT!!! RT @erinasimon: Bradley Beal (@RealDealBeal23) told me at #NBAAllStar he wants to challenge Paul George (@Yg_Trece) to a game of Madden.

Can we make this happen?!? 🎮😈 https://t.co/hm6BiNfX8X",Paul George,2019-02-19,3.0,0.0,9.0,0.0,L,0.3333333333333333
7949,7949,"Our boy Shine from our esports team @endemicesports has been nominated for the Street Fighter League and he needs your vote! 

It would mean a lot to me if y'all could take a sec to get him right by voting here: https://t.co/FFXc2iQwNK https://t.co/p4DYKf1uvd",Paul George,2019-03-16,9.0,4.0,25.0,29.0,L ,0.44
7950,7950,20+20+20=60! If you know you know... this dude is fucking incredible! RIP NIP! ♿️♿️♿️ #LongLiveNipsey https://t.co/SAHxiDQ2Et,Paul George,2019-04-03,3.0,0.0,7.0,5.0,L,0.4285714285714285
7951,7951,During the Playoffs it’s all about attention to detail. Right down to the very last stitch of that handmade gift for your special someone #TheSecretLifeofPets https://t.co/AE4PS9CdWn,Paul George,2019-04-13,3.0,0.0,2.0,2.0,L,1.5
7952,7952,Y’all think men can just use hotel soap and win? Step up your game with @OldSpice Moisturize with Shea Butter body wash because #menhaveskintoo. #AvailableAtTarget #SponsoredObviously https://t.co/0lSpKgs4Sz,Paul George,2019-04-14,3.0,0.0,8.0,1.0,L,0.375
7953,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
7954,7954,"Happy Mother’s Day to the VERY important women in my life! Thank you for the unconditional love, the sacrifices, the fights and arguments( sisters lol), that maternal touch that you all… https://t.co/JbJMZASgnQ",Paul George,2019-05-12,3.0,1.0,7.0,4.0,L,0.5
7955,7955,This Stroke Awareness Month I’m joining @missedstrokes to help spread awareness about stroke symptoms. Knowing the signs of a stroke can save a life. Please join me and visit https://t.co/KAavIfRYs1 to help save lives #MissedStrokes,Paul George,2019-05-16,3.0,1.0,8.0,4.0,L,0.4375
7956,7956,Apollo Missions https://t.co/EgErcstr7A,Paul George,2019-05-18,3.0,1.0,3.0,4.0,W,1.1666666666666667
7957,7957,A trip down memory lane! I blame and thank @kingjames for what just happened lol you pushed me to another level bro! #MissThemLegs https://t.co/IRDuTvdq0Y,Paul George,2019-05-25,3.0,0.0,7.0,1.0,W,0.4285714285714285
7958,7958,Apollo missions @artmobb 🔥🔥🔥 https://t.co/xIz5zbzWqD,Paul George,2019-05-27,3.0,1.0,3.0,0.0,L,1.1666666666666667
7959,7959,"Cmon with it OG RT @SInow: Deion Sanders and Randy Moss going fishing is a MOOD 😂

(via @DeionSanders) https://t.co/I6wnVZWnZC",Paul George,2019-05-29,3.0,0.0,8.0,5.0,W,0.375
7960,7960,"Excited to announce The Paul George Foundation’s 3rd Annual Foundation Celebrity Fishing Tournament.  Sign up now and fish against me, other celebrity anglers, and the best anglers in the world for a great cause!… https://t.co/xNWIQJ2dQO",Paul George,2019-06-05,3.0,0.0,4.0,3.0,L,0.75
7961,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
7962,7962,"Excited to announce The Paul George Foundation’s 3rd Annual Celebrity Fishing Tournament.  Sign up now and fish against me, other celebrity anglers, and the best anglers in the world for a great cause!… https://t.co/Nl0sQVouWS",Paul George,2019-06-25,3.0,0.0,3.0,2.0,W,1.0
7963,7963,2 healthy shoulders 😎,Paul George,2019-06-27,3.0,0.0,8.0,4.0,L,0.375
7964,7964,Happy born day brodie RT @RealDealBeal23: Blessed to see another year!!!! #26,Paul George,2019-06-28,3.0,0.0,2.0,0.0,W,1.5
7965,7965,Happy 4th of July! 🇺🇸🇺🇸🇺🇸 https://t.co/XvGxSs2m7q,Paul George,2019-07-04,3.0,0.0,4.0,3.0,W,0.75
7966,7966,At all 😤 RT @JalenRose: I am not accepting any Westbrook slander!!!!,Paul George,2019-07-06,3.0,0.0,3.0,2.0,W,1.0
7967,7967,"Thank you Oklahoma for 2 great years, you took me in as one of your own from the day I touched down. Thank you to the fans who make representing those 3 letters mean something. Thank you to Sam and Clay for being… https://t.co/k48JpmAvls",Paul George,2019-07-07,3.0,0.0,4.0,1.0,L,0.75
7968,7968,"Wow @laclippers! Strap up, we home! #YouEverHeardTheSoundOfVelcro 😂 https://t.co/lXiEiu2mRC",Paul George,2019-07-10,3.0,1.0,6.0,1.0,L,0.5833333333333334
7969,7969,"Excited for The Paul George Foundation’s 3rd Annual Foundation Celebrity Fishing Tournament!  Sign up now for the Captain's Party and to fish against me, other celebrity anglers, and the best anglers in the world for… https://t.co/xEWhiXqfR4",Paul George,2019-08-23,3.0,1.0,7.0,5.0,W,0.5
7970,7970,Get that hate out your heart and have a blessed night 😁,Paul George,2019-08-25,3.0,1.0,5.0,6.0,L,0.7
7971,7971,And y’all think y’all voice mean something on Twitter 😂😂😂,Paul George,2019-08-25,3.0,0.0,7.0,0.0,L,0.4285714285714285
7972,7972,Lmao fans think a boo is the end of the world 😂😂😂,Paul George,2019-08-25,3.0,1.0,6.0,2.0,L,0.5833333333333334
7973,7973,Clap it up for his ignorance 👏🏾 RT @765gooseman: @DeionSanders @Yg_Trece @Colts @NFL @nflnetwork maybe they need to stop giving you guys millions of dollars for playing a kids game if you’re just going to quit,Paul George,2019-08-25,3.0,1.0,3.0,7.0,L,1.1666666666666667
7974,7974,Right back like I never left ! https://t.co/dh258rUv1q,Paul George,2019-09-06,3.0,0.0,6.0,7.0,W,0.5
7975,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
7976,7976,I'm from the other LA. I'm from the 661 and proud of it. @PlayersTribune @ATT #ad https://t.co/HTAEygr70Y https://t.co/6sIdmuaIZJ,Paul George,2019-11-22,4.0,3.0,15.0,19.0,W ,0.3666666666666666
7977,7977,Been working on this release for a minute. Our first official drop. Excited to finally share it with you all. #MadeInLA https://t.co/oGaWl8Kn15,Paul George,2019-12-13,17.0,6.0,31.0,46.0,W ,0.6451612903225806
7978,7978,https://t.co/7Tui1b961B check out the homie he killin it,Paul George,2019-12-18,3.0,1.0,1.0,3.0,W,3.5
7979,7979,Hope you all enjoyed your Christmas! Check out how I spent mine and subscribe to my YouTube channel! https://t.co/fpTe4doXYY,Paul George,2019-12-27,3.0,0.0,7.0,6.0,L,0.4285714285714285
7980,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
7981,7981,Super proud of my boys this weekend. They represented. We got now! paulgeorge_elite https://t.co/n3yaarcJrU,Paul George,2020-01-06,3.0,0.0,2.0,5.0,L,1.5
7982,7982,This is your captain speaking... 👨🏾‍✈️✈️☁️ @finishline @nikebasketball #PG4 #PGairways https://t.co/OZka1u96LV,Paul George,2020-01-17,3.0,1.0,1.0,7.0,L,3.5
7983,7983,Reach new levels of comfort. Now boarding: the new #PG4. Watch the full film: https://t.co/WNpo37J2Z7 @FinishLine @nikebasketball #PGairways,Paul George,2020-01-18,3.0,1.0,3.0,2.0,W,1.1666666666666667
7984,7984,Quit playing,Paul George,2020-01-26,3.0,0.0,4.0,2.0,L,0.75
7985,7985,Missing the grind. Missing the game. https://t.co/ESueJsn6X1,Paul George,2020-04-05,3.0,1.0,1.0,7.0,W,3.5
7986,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
7987,7987,"Welcome to the fam, @BatesEmoni. You’re the 2019-2020 @Gatorade National Boys Basketball Player of the Year. #GatoradePOY #GatoradePartner",Paul George,2020-04-16,3.0,0.0,1.0,5.0,W,3.0
7988,7988,My big bro https://t.co/LMkm8EZNYM,Paul George,2020-04-23,3.0,0.0,8.0,7.0,W,0.375
7989,7989,Better training 🤦🏾‍♂️ https://t.co/BT1i4fqx9M,Paul George,2020-06-07,3.0,0.0,5.0,7.0,L,0.6
7990,7990,"Palmdale PD: Robert Fuller was found dead June 10, 2020 after he was found hanging from a tree in CA - Sign the Petition! https://t.co/V7YbsIClRE via @Change",Paul George,2020-06-13,3.0,0.0,7.0,6.0,L,0.4285714285714285
7991,7991,Robert fuller! Cmon palmdale I need answers?! I have to get to the bottom of this one 😩,Paul George,2020-06-13,3.0,0.0,6.0,6.0,L,0.5
7992,7992,My new PG4 x Gatorade kicks are 🔥! But the fits not finished without a personalized Gatorade Gx bottle. Head to https://t.co/u9YoCaptv3 and customize yours! https://t.co/SfKRuZGCU6,Paul George,2020-07-30,11.0,6.0,17.0,30.0,L ,0.8235294117647058
7993,7993,Unboxing the new PS5 | Paul George https://t.co/89VE1Dn4Jf via @YouTube,Paul George,2020-11-14,3.0,0.0,5.0,6.0,W,0.6
7994,7994,Praying for you bro 🙏🏾 @KlayThompson,Paul George,2020-11-19,3.0,1.0,9.0,2.0,W,0.3888888888888889
7995,7995,Ballplayer. Gold Medalist. PG13. But today you can call me @Yg_Trece. I’ll be playing COD Warzone on my new @alienware battle station on 1/14. I’ll see you there. #WhatDoTheyCallYou #AlienwarePartner https://t.co/0kD0VJAjib,Paul George,2021-01-09,3.0,0.0,2.0,5.0,L,1.5
7996,7996,Ya’ll know my love for gaming. I hooked up with @Alienware for a COD Warzone Live stream at 5 pm PST https://t.co/Xhv3c0AtL6 👀 #WhatDoTheyCallYou #AlienwarePartner,Paul George,2021-01-14,3.0,0.0,8.0,6.0,L,0.375
7997,7997,"ICYMI my live stream with @Alienware was 🔥🔥🔥. Check out the replay here 👇https://t.co/Xhv3c0S4CE
#AlienwarePartner, #WhatDoTheyCallYou",Paul George,2021-01-15,8.0,4.0,14.0,26.0,W ,0.7142857142857143
7998,7998,Get in on the next @Alienware VIP matchup. Reply to the below Tweet w/your gamertag + #WhatDoTheyCallYou to shoot your shot. You could win a chance to play in the #AlienwareVIPSweeps. https://t.co/lk4UGDNe0T,Paul George,2021-01-16,3.0,1.0,4.0,0.0,W,0.875
7999,7999,For those who just keep going. @cryptocom #FFTB #Ad 🚀 https://t.co/8qkpOwVjEm,Paul George,2021-10-28,3.0,1.0,7.0,4.0,L,0.5
8000,8000,Doing work on and off the court. Today @Reggie_Jackson and I invited families to pre screen #KingRichard. https://t.co/B0CYV73SGz,Paul George,2021-11-14,7.0,2.0,25.0,27.0,L ,0.32
8001,8001,"Everyone knows I love gaming, so I can’t wait to play the legendary
@breannastewart in 2K this week as part of the American Express x NBA 2K22 Experience. I know she’s got skills! Tune in to @twitch on 12/10 from 6-7pm ET to watch. https://t.co/V2wvsst5dM #AmexAmbassador https://t.co/waz5Qdb7L0",Paul George,2021-12-10,3.0,1.0,4.0,4.0,W,0.875
8002,8002,Getting off to a FRESH start this season with @DegreeMen Deodorant #AD. https://t.co/8fduOcdEwo,Stephen Curry,2017-10-17,8.0,3.0,18.0,22.0,L ,0.5277777777777778
8003,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
8004,8004,🙏🏽🙏🏽 For @gordonhayward. Come back stronger!,Stephen Curry,2017-10-18,3.0,1.0,5.0,4.0,W,0.7
8005,8005,Lock in! #DubNation 💍,Stephen Curry,2017-10-18,3.0,0.0,3.0,0.0,W,1.0
8006,8006,Lock in! #DubNation 💍,Stephen Curry,2017-10-18,3.0,1.0,5.0,4.0,W,0.7
8007,8007,Lock in! #DubNation,Stephen Curry,2017-10-21,9.0,6.0,17.0,37.0,L ,0.7058823529411765
8008,8008,No excuse for that! Gotta remember who I am playing for...,Stephen Curry,2017-10-22,3.0,0.0,9.0,3.0,L,0.3333333333333333
8009,8009,Lock in! #DubNation,Stephen Curry,2017-10-24,3.0,0.0,2.0,1.0,W,1.5
8010,8010,Shoutout to my man #kortneumann on killing the design of the #Curry4. It was great collaborating with you my man. Respect. https://t.co/IEtdn0Lelv,Stephen Curry,2017-10-27,7.0,3.0,19.0,20.0,W ,0.4473684210526316
8011,8011,Lock in! #DubNation,Stephen Curry,2017-10-28,3.0,0.0,3.0,1.0,W,1.0
8012,8012,"Hello, I want to play a game. #Jigsaw #DubNation https://t.co/cvl6F3cIQc",Stephen Curry,2017-10-29,11.0,3.0,17.0,27.0,L ,0.7352941176470589
8013,8013,Lock in! #DubNation,Stephen Curry,2017-10-30,9.0,7.0,14.0,31.0,W ,0.8928571428571429
8014,8014,Please help me understand this madness.... https://t.co/lds3DE9ujf,Stephen Curry,2017-10-31,3.0,0.0,5.0,0.0,L,0.6
8015,8015,Lock in! #DubNation,Stephen Curry,2017-11-02,7.0,3.0,13.0,21.0,W ,0.6538461538461539
8016,8016,I wonder if Steve’s Bike shop is hiring...,Stephen Curry,2017-11-02,7.0,3.0,13.0,21.0,W ,0.6538461538461539
8017,8017,Cam out there dunking on people now? I’ll have to ask him what that feeling is like later #iplaybelowtherim,Stephen Curry,2017-11-05,3.0,0.0,3.0,4.0,W,1.0
8018,8018,Let’s gooooooo https://t.co/ZnKAV6Aym2,Stephen Curry,2017-11-08,7.0,2.0,16.0,22.0,W ,0.5
8019,8019,So much love!!!! https://t.co/0zQqgoq5AS,Stephen Curry,2017-11-08,7.0,2.0,16.0,22.0,W ,0.5
8020,8020,So much love!!!! https://t.co/0zQqgoq5AS,Stephen Curry,2017-11-08,7.0,2.0,16.0,22.0,W ,0.5
8021,8021,"As we celebrate Veterans today, let us be louder than all of this silence — and quieter than all of this noise.

https://t.co/xUMtcf8Tbm",Stephen Curry,2017-11-11,5.0,3.0,12.0,22.0,W ,0.5416666666666666
8022,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
8023,8023,Appreciate the love tonight! @jimmyfallon vibez. Tune in! https://t.co/9WFZMp8e2h,Stephen Curry,2017-11-21,3.0,0.0,7.0,2.0,L,0.4285714285714285
8024,8024,#DubNation in NYC 🤓 https://t.co/lmMkErBdhW,Stephen Curry,2017-11-21,3.0,0.0,3.0,6.0,L,1.0
8025,8025,"Appreciate the #DubNation love from Florida. I’ve got something in store for you when you come to the game, can’t wait! https://t.co/UzrLFcgrL3",Stephen Curry,2017-11-25,9.0,3.0,25.0,27.0,W ,0.42
8026,8026,The wait is over. The wait is over. @TigerWoods,Stephen Curry,2017-11-30,3.0,0.0,6.0,6.0,W,0.5
8027,8027,This year I’m participating in the #HourOfCode challenge! Tweet your @codeorg creation and a class photo. Tag me &amp; I’m going to video chat w/the winning class! Visit https://t.co/p3igUqPCxB for details.,Stephen Curry,2017-12-03,11.0,5.0,16.0,30.0,W ,0.84375
8028,8028,Traveling back to the Bay haven’t been able to see the show yet but heard @ayeshacurry killed the #AmericanBakingShow premiere tonight! Make sure you check her and @spiceadams out @GABakingShow on @ABCNetwork,Stephen Curry,2017-12-08,3.0,1.0,7.0,0.0,L,0.5
8029,8029,Trucking around the Bay looking for gyms to drop into. Got some goodies for #DubNation and looking to hear from you! #SCAmbush https://t.co/kmk6hfIvMM,Stephen Curry,2017-12-09,3.0,1.0,9.0,4.0,W,0.3888888888888889
8030,8030,These boys playing some basketball!!! Big Mo going to the 4th,Stephen Curry,2017-12-09,3.0,1.0,8.0,3.0,W,0.4375
8031,8031,These boys playing some basketball!!! Big Mo going to the 4th,Stephen Curry,2017-12-09,3.0,1.0,2.0,3.0,W,1.75
8032,8032,Well said bro! Finding the purpose and plan in everything. All things work together...ROM 8:28 #respect https://t.co/dhCJVxzCEH,Stephen Curry,2017-12-11,3.0,0.0,9.0,3.0,L,0.3333333333333333
8033,8033,Well said bro! Finding the purpose and plan in everything. All things work together...ROM 8:28 #respect https://t.co/dhCJVxzCEH,Stephen Curry,2017-12-11,3.0,0.0,8.0,4.0,L,0.375
8034,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
8035,8035,Keep up the good work! 👏🏽👏🏽👏🏽 https://t.co/f78uS7xsq6,Stephen Curry,2017-12-15,3.0,1.0,8.0,0.0,W,0.4375
8036,8036,I️ want in! https://t.co/XvvC1vo7xI,Stephen Curry,2017-12-18,3.0,0.0,2.0,7.0,W,1.5
8037,8037,End this......!,Stephen Curry,2017-12-19,3.0,0.0,7.0,4.0,W,0.4285714285714285
8038,8038,I️ concur https://t.co/RynrCCoTWK,Stephen Curry,2017-12-19,3.0,0.0,9.0,3.0,W,0.3333333333333333
8039,8039,Thanks @uograd66 https://t.co/ITBS8UHWuA,Stephen Curry,2017-12-19,3.0,0.0,7.0,1.0,W,0.4285714285714285
8040,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
8041,8041,Thanks @uograd66 https://t.co/ITBS8UHWuA,Stephen Curry,2017-12-19,3.0,0.0,3.0,1.0,W,1.0
8042,8042,Somebody is having a great game! https://t.co/0RiWEzgwyQ,Stephen Curry,2017-12-21,3.0,0.0,4.0,3.0,L,0.75
8043,8043,Yeaahhhhhhhhhh Boy! Found a way today baby. We are going to be dangerous in the post season. And I’m all here for it! #KeepPounding,Stephen Curry,2017-12-24,3.0,1.0,2.0,5.0,L,1.75
8044,8044,"#WeAreTheOnes...Learn how to help young people fulfill their potential, regardless of circumstance at https://t.co/YptEspcjoW #TheKeepersCode https://t.co/mM0Xg9nNbE",Stephen Curry,2017-12-27,3.0,0.0,1.0,0.0,W,3.0
